 net1            v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           v(Vout)/1e4     v(Vout)        
 5.34693922e-01  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.06230676e-04  1.06230676e+00 
 1.20144599e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.07272297e-04  1.07272297e+00 
 1.15114067e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.08339366e-04  1.08339366e+00 
 7.81866132e-01  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.09380987e-04  1.09380987e+00 
 4.50523377e-01  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.10406392e-04  1.10406392e+00 
 1.11727544e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.11448013e-04  1.11448013e+00 
 2.83038591e-01  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.12494215e-04  1.12494215e+00 
 9.49790655e-01  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.13535836e-04  1.13535836e+00 
 6.18447900e-01  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.14561242e-04  1.14561242e+00 
 1.28519996e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.15602862e-04  1.15602862e+00 
 7.32095597e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.16619227e-04  1.16619227e+00 
 7.39961624e-01  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.17660848e-04  1.17660848e+00 
 4.08618869e-01  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.18686253e-04  1.18686253e+00 
 1.07537093e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.19727874e-04  1.19727874e+00 
 2.41134083e-01  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.20774077e-04  1.20774077e+00 
 9.07886148e-01  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.21815697e-04  1.21815697e+00 
